model,group,target,subject,hop,count,clean_accuracy,poisoned_accuracy,accuracy_drop,epr,flip_rate,flip_count,clean_correct,clean_margin_avg,poisoned_margin_avg,margin_change_avg
Gemma-4-E4B-it,hub,hub_8,Canada,d4,1000,0.285,0.29,-0.0050000000000000044,-0.017543859649122823,0.06666666666666667,19,285,4.169499998159296,4.6069687456308,0.4374687474715042
Gemma-4-E4B-it,hub,hub_8,Canada,d5,1000,0.325,0.336,-0.01100000000000001,-0.03384615384615387,0.06769230769230769,22,325,4.087687498496708,4.592687494913862,0.5049999964171539
Gemma-4-E4B-it,hub,hub_9,France,d1,28,0.8571428571428571,0.8214285714285714,0.0357142857142857,0.04166666666666665,0.041666666666666664,1,24,7.029017779390626,5.870535701509003,-1.1584820778816232
Gemma-4-E4B-it,hub,hub_9,France,d2,135,0.362962962962963,0.37037037037037035,-0.007407407407407363,-0.020408163265305996,0.10204081632653061,5,49,3.532870350541395,3.4055555422778423,-0.12731480826355268
Gemma-4-E4B-it,hub,hub_9,France,d3,459,0.2374727668845316,0.2374727668845316,0.0,0.0,0.09174311926605505,10,109,4.203159036791047,4.592933005093121,0.389773968302074
Gemma-4-E4B-it,hub,hub_9,France,d4,1000,0.337,0.357,-0.019999999999999962,-0.05934718100890196,0.03560830860534125,12,337,4.420749993673816,5.001312504543248,0.5805625108694317
Gemma-4-E4B-it,hub,hub_9,France,d5,1000,0.353,0.345,0.008000000000000007,0.02266288951841362,0.0821529745042493,29,353,4.252812498361171,4.523843745910384,0.2710312475492138
Gemma-4-E4B-it,random,random_1,Tommie Connor,d1,7,0.0,0.0,0.0,,,0,0,5.73214281367005,8.785714209333362,3.0535713956633117
Gemma-4-E4B-it,random,random_1,Tommie Connor,d2,18,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0,8,3.6736111284149553,4.5069444288965315,0.8333333004815762
Gemma-4-E4B-it,random,random_1,Tommie Connor,d3,126,0.5396825396825397,0.5,0.03968253968253965,0.07352941176470583,0.08823529411764706,6,68,5.5401785395409,4.324900802114985,-1.2152777374259154
Gemma-4-E4B-it,random,random_1,Tommie Connor,d4,550,0.43272727272727274,0.4109090909090909,0.021818181818181848,0.050420168067226954,0.1134453781512605,27,238,3.7302272711488875,3.7712499907325068,0.04102271958361925
Gemma-4-E4B-it,random,random_1,Tommie Connor,d5,1000,0.308,0.27,0.03799999999999998,0.1233766233766233,0.17207792207792208,53,308,3.908374999926375,4.376875001389075,0.4685000014626999
Gemma-4-E4B-it,random,random_10,Divya,d1,4,0.0,0.0,0.0,,,0,0,5.124999824678525,8.124999979670974,3.000000154992449
Gemma-4-E4B-it,random,random_10,Divya,d2,41,0.8048780487804879,0.7073170731707317,0.09756097560975618,0.12121212121212131,0.12121212121212122,4,33,6.8231707465114955,5.920731718634027,-0.9024390278774685
Gemma-4-E4B-it,random,random_10,Divya,d3,243,0.46502057613168724,0.448559670781893,0.01646090534979422,0.03539823008849553,0.061946902654867256,7,113,4.283693415610723,4.0342078344166925,-0.24948558119403064
Gemma-4-E4B-it,random,random_10,Divya,d4,1000,0.395,0.369,0.026000000000000023,0.06582278481012664,0.11645569620253164,46,395,4.414624988681678,4.579687501049455,0.16506251236777736
Gemma-4-E4B-it,random,random_10,Divya,d5,1000,0.313,0.294,0.019000000000000017,0.060702875399361075,0.14057507987220447,44,313,4.184062494638504,4.466000002192908,0.28193750755440394
Gemma-4-E4B-it,random,random_11,"Madison, Wisconsin",d1,2,1.0,1.0,0.0,0.0,0.0,0,2,5.187500081083272,4.031250002793968,-1.156250078289304
Gemma-4-E4B-it,random,random_11,"Madison, Wisconsin",d2,29,0.8620689655172413,0.8620689655172413,0.0,0.0,0.0,0,25,8.120689557827314,2.957974122672599,-5.162715435154714
Gemma-4-E4B-it,random,random_11,"Madison, Wisconsin",d3,205,0.4682926829268293,0.3902439024390244,0.07804878048780489,0.16666666666666669,0.19791666666666666,19,96,3.199390240659465,2.211737807245823,-0.9876524334136421
Gemma-4-E4B-it,random,random_11,"Madison, Wisconsin",d4,954,0.29874213836477986,0.22117400419287211,0.07756813417190775,0.2596491228070175,0.35789473684210527,102,285,3.881616876771555,3.37996522282534,-0.5016516539462152
Gemma-4-E4B-it,random,random_11,"Madison, Wisconsin",d5,1000,0.29,0.235,0.05499999999999999,0.1896551724137931,0.23793103448275862,69,290,4.592124989584614,4.154264651800356,-0.43786033778425804
Gemma-4-E4B-it,random,random_12,Shenu Agarwal,d1,7,0.0,0.0,0.0,,,0,0,6.285714343364816,8.23214273384448,1.9464283904796638
Gemma-4-E4B-it,random,random_12,Shenu Agarwal,d2,49,0.673469387755102,0.5714285714285714,0.10204081632653061,0.15151515151515152,0.18181818181818182,6,33,6.029336784691437,6.253826561793138,0.22448977710170137
Gemma-4-E4B-it,random,random_12,Shenu Agarwal,d3,201,0.3582089552238806,0.31840796019900497,0.03980099502487561,0.11111111111111108,0.1111111111111111,8,72,3.656405469534846,4.255286065794262,0.5988805962594164
Gemma-4-E4B-it,random,random_12,Shenu Agarwal,d4,673,0.2763744427934621,0.23476968796433878,0.04160475482912335,0.1505376344086022,0.1827956989247312,34,186,4.490341745105611,4.987277118149537,0.4969353730439261
Gemma-4-E4B-it,random,random_12,Shenu Agarwal,d5,1000,0.362,0.322,0.03999999999999998,0.11049723756906073,0.15193370165745856,55,362,4.243312490635106,4.520375002909199,0.2770625122740924
Gemma-4-E4B-it,random,random_13,Bancolombia,d1,2,0.5,0.5,0.0,0.0,0.0,0,1,6.312499960360583,4.249999896623194,-2.0625000637373887
Gemma-4-E4B-it,random,random_13,Bancolombia,d2,14,1.0,1.0,0.0,0.0,0.0,0,14,7.816964285945038,8.68303569850884,0.8660714125638025
Gemma-4-E4B-it,random,random_13,Bancolombia,d3,43,0.6744186046511628,0.6744186046511628,0.0,0.0,0.0,0,29,3.726744161924851,4.277616279772997,0.5508721178481459
Gemma-4-E4B-it,random,random_13,Bancolombia,d4,170,0.34705882352941175,0.3176470588235294,0.02941176470588236,0.08474576271186443,0.0847457627118644,5,59,4.789705862815989,5.319852922001091,0.5301470591851016
Gemma-4-E4B-it,random,random_13,Bancolombia,d5,433,0.42494226327944573,0.40415704387990764,0.02078521939953809,0.04891304347826083,0.06521739130434782,12,184,4.404301367882383,4.415127007175911,0.010825639293527978
Gemma-4-E4B-it,random,random_14,Chelsea F.C. plc,d1,9,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,6,3.22222224132727,3.013888905497475,-0.20833333582979519
Gemma-4-E4B-it,random,random_14,Chelsea F.C. plc,d2,43,0.2558139534883721,0.3488372093023256,-0.09302325581395349,-0.3636363636363636,0.0,0,11,3.5290697653907173,3.9389534937708537,0.4098837283801364
